XR_002498777	LOC110674347
XM_021839420	LOC5565190
XM_021839418	LOC5565190
XM_021839419	LOC5565190
XR_002499254	LOC110674870
XM_001649484	LOC5565192
XM_021839421	LOC5565192
XM_021839423	LOC110673982
XR_002498827	LOC110674398
XM_021838655	LOC110674399
XR_002498828	LOC110674400
XM_021839424	LOC5577442
XR_002498829	LOC110674401
XM_021838053	LOC5579883
XM_001654898	LOC5573912
XR_002498830	LOC110674402
XM_021839425	LOC5563768
XR_002499256	LOC110674872
XM_021839427	LOC110674871
XM_001647722	LOC5579474
XM_001656208	LOC5576756
XM_021839428	LOC5567660
XM_021839429	LOC5567660
XM_001656204	LOC5576758
XM_021839430	LOC5576758
XM_021839431	LOC5576759
XM_001656201	LOC5576759
XM_021839434	LOC5576759
XM_021839433	LOC5576759
XM_021838117	LOC110674174
XM_021839438	LOC110674873
XM_021839436	LOC110674873
XM_021839437	LOC110674873
XM_021839435	LOC110674873
XM_021839448	LOC5578378
XM_021839447	LOC5578378
XM_021839446	LOC5578378
XM_021839445	LOC5578378
XM_021839440	LOC5578378
XM_021839439	LOC5578378
XM_021839444	LOC5578378
XM_021839443	LOC5578378
XM_001663791	LOC5578378
XM_021839441	LOC5578378
XR_002499258	LOC110674875
XR_002499257	LOC110674874
XM_021839449	LOC23687659
XM_001663790	LOC5578374
XM_021838161	LOC110674180
XR_002498831	LOC110674403
XR_002499259	LOC110674876
XM_021839452	LOC5578376
XM_021839456	LOC5578376
XM_021839450	LOC5578376
XM_021839453	LOC5578376
XM_021839451	LOC5578376
XM_021839454	LOC5578376
XM_021839455	LOC5578376
XM_021839458	LOC5578376
XM_021839457	LOC5578376
XM_021839459	LOC110674877
XM_001660140	LOC5572116
XM_021839460	LOC5572115
XM_021839467	LOC5579456
XM_021839463	LOC5579456
XM_021839464	LOC5579456
XM_021839466	LOC5579456
XM_021839465	LOC5579456
XM_021839462	LOC5579456
XM_021839461	LOC5579456
XR_002499261	LOC110674879
XR_002499260	LOC110674878
XM_021839468	LOC5576924
XM_021839470	LOC5576924
XM_021839469	LOC5576924
XR_002499262	LOC110674880
XM_021839472	LOC110674881
XR_002499263	LOC110674882
XM_001660144	LOC5572113
XM_001648989	LOC5564686
XR_002499264	LOC110674883
XM_021839474	LOC5572129
XM_021839473	LOC5572129
XM_021839829	LOC5564692
XM_001648139	LOC5563873
XM_001648138	LOC5563874
XR_002498832	LOC110674404
XR_002498622	LOC5579969
XR_002498751	LOC5567148
XR_002499255	LOC110674720
XR_002499193	LOC110674720
XM_021838656	LOC110674405
XM_021842136	LOC5568027
XM_021840455	LOC5568027
XM_021839830	LOC5568027
XM_021841015	LOC5568027
XM_021841572	LOC5568027
XM_021838738	LOC110674705
XR_002500142	LOC5569410
XM_021843574	LOC110676234
XR_002498833	LOC110674406
XM_021847946	LOC5569408
XM_021847383	LOC5569408
XM_001658448	LOC5569406
XR_002501376	LOC5569405
XM_021850815	LOC110678062
XM_001660888	LOC5573611
XM_001660889	LOC5573614
XR_002503258	LOC5566555
XM_021857555	LOC5566555
XM_021857417	LOC5566555
XM_021857345	LOC5566555
XM_021857486	LOC5566555
XM_021857294	LOC5566555
XM_021856128	LOC5566555
XM_021857128	LOC5566555
XM_021856627	LOC5566555
XM_021855661	LOC5566555
XM_021854425	LOC5566555
XM_021855037	LOC5566555
XM_001660890	LOC5573618
XM_001658455	LOC5569413
XM_001658456	LOC5569414
XM_021853026	LOC5564186
XM_021853596	LOC5564186
XM_021857658	LOC5569417
XM_021837504	LOC5579467
XR_002498633	LOC110674082
XM_021837771	LOC5579466
XM_021837658	LOC5579466
XM_021837709	LOC5579466
XM_021837834	LOC5579466
XM_021837930	LOC5578380
XR_002498834	LOC110674407
XM_021838030	LOC5573035
XM_001654302	LOC5573040
XM_021838201	LOC5573039
XM_021838245	LOC5573039
XM_021838346	LOC5573038
XR_002498835	LOC110674408
XM_021838420	LOC5573036
XR_002498769	LOC110674243
XM_001654308	LOC5573031
XM_001654310	LOC5573031
XM_001654311	LOC5573031
XM_021838651	LOC5573031
XM_021838616	LOC5573031
XM_001654313	LOC5573031
XM_001654312	LOC5573031
XM_021838785	LOC5579017
XM_021838836	LOC5579017
XM_021838947	LOC5577559
XR_002498836	LOC110674409
XM_001664146	LOC5579016
XM_001664147	LOC5579016
XR_002499216	LOC110674798
XM_001664145	LOC5579015
XM_001664144	LOC5579014
XM_021839483	LOC5570295
XM_021839479	LOC5570295
XM_001659014	LOC5570295
XM_001664142	LOC5579012
XM_021839609	LOC5579011
XR_002499308	LOC110675231
XM_001664139	LOC5579009
XR_002499349	LOC5579006
XR_002499366	LOC110675308
XR_002499383	LOC110675327
XR_002499389	LOC110675327
XM_021838517	LOC5579005
XM_021840273	LOC5579004
XM_021840210	LOC5579004
XM_021840335	LOC5579004
XM_021840140	LOC5579004
XM_021840024	LOC5579004
XM_021840082	LOC5579004
XM_021840417	LOC5566240
XM_001664131	LOC5579002
XM_021838518	LOC110674254
XM_001664130	LOC5579001
XM_021838519	LOC110674255
XM_021840735	LOC5579000
XM_021840669	LOC5579000
XR_002498837	LOC110674410
XM_021841113	LOC110675614
XM_021840924	LOC5578999
XM_021840874	LOC5578999
XM_021840828	LOC5578999
XM_021841209	LOC110675634
XM_021841016	LOC110675593
XM_021841291	LOC5578998
XM_001664126	LOC5578997
XR_002499742	LOC5571732
XM_021841490	LOC110675740
XM_021841694	LOC5579479
XM_021841573	LOC5579479
XM_021841629	LOC5579479
XM_021841747	LOC5579479
XM_001649317	LOC5565024
XM_021841969	LOC5565025
XM_021841915	LOC5565025
XM_021842043	LOC5565023
XM_001649313	LOC5565022
XR_002499979	LOC110675981
XM_001662516	LOC5576277
XR_002500034	LOC110676034
XR_002500027	LOC110676034
XM_021842480	LOC110676034
XM_021842372	LOC110676016
XM_021842648	LOC5574009
XM_001661042	LOC5574009
XM_021842802	LOC5574006
XM_001661043	LOC5574006
XM_001662514	LOC5576275
XM_021842989	LOC5576274
XM_021843039	LOC5576274
XM_021843103	LOC5576274
XM_021843184	LOC5569206
XM_021843269	LOC5569205
XM_001658327	LOC5569204
XM_021838521	LOC5569201
XM_001658325	LOC5569199
XR_002500229	LOC110676271
XM_001658324	LOC5569203
XM_021843672	LOC5569200
XM_021843752	LOC5569196
XR_002500287	LOC110676331
XR_002498838	LOC110674411
XR_002498839	LOC5579112
XR_002498840	LOC110674412
XM_021843885	LOC5569202
XM_021843978	LOC5569197
XM_001658318	LOC5569198
XR_002500344	LOC5574514
XM_021838522	LOC110674256
XM_021844237	LOC5566777
XM_021844329	LOC5566776
XM_001651134	LOC5566775
XM_021844782	LOC5566774
XM_021844527	LOC5566774
XM_021844585	LOC5566774
XM_021844658	LOC5566774
XM_021844881	LOC5566774
XM_021844715	LOC5566774
XM_021844824	LOC5566774
XR_002500514	LOC110676560
XM_001651132	LOC5566773
XM_001651130	LOC5566772
XM_021845240	LOC5566771
XM_001651129	LOC5566771
XM_021845319	LOC5566770
XR_002500634	LOC110676694
XM_021845408	LOC5566769
XM_021845500	LOC110676674
XM_021845625	LOC5566768
XM_001651125	LOC5566778
XM_021845778	LOC5566765
XM_021845903	LOC5566765
XM_021845942	LOC5566765
XM_021845838	LOC5566765
XM_021846051	LOC5566765
XM_021845998	LOC5566765
XM_021846106	LOC5566765
XM_001651123	LOC5566766
XM_021838523	LOC110674257
XM_021846291	LOC110676846
XM_021846386	LOC5566767
XR_002498841	LOC110674413
XM_001651121	LOC5566764
XM_021838524	LOC23687658
XR_002500806	LOC110676889
XR_002500808	LOC110676889
XM_021846563	LOC110676901
XM_001658521	LOC5569486
XM_001658519	LOC5569484
XM_001658518	LOC5569483
XR_002498842	LOC110674414
XM_021846964	LOC5569480
XM_001660874	LOC5573526
XM_021847036	LOC110676958
XR_002500861	LOC110676969
XM_001660873	LOC5573532
XM_021847257	LOC5573531
XM_001660871	LOC5573524
XM_021847539	LOC5573525
XM_001660869	LOC5573520
XM_021847762	LOC110677080
XM_021847596	LOC110677048
XM_021847669	LOC110677048
XR_002500962	LOC110677114
XR_002500978	LOC110677125
XM_001660868	LOC5573521
XR_002498843	LOC110674415
XM_021848038	LOC5573522
XM_001660866	LOC5573523
XR_002501025	LOC5573512
XM_001660865	LOC5573512
XR_002501082	LOC110677249
XR_002501070	LOC110677249
XR_002501058	LOC110677249
XM_001660863	LOC5573515
XM_001660862	LOC5573519
XM_021848444	LOC5569928
XM_021848423	LOC5569928
XM_021848510	LOC5569928
XR_002501107	LOC110677654
XM_021848413	LOC110677362
XR_002501131	LOC110677681
XR_002501121	LOC110677666
XR_002501136	LOC110677690
XM_001658777	LOC5569929
XM_021849021	LOC5569929
XM_021848950	LOC5569929
XM_021848845	LOC5569929
XM_001658778	LOC5569936
XM_021849221	LOC110677779
XM_021849309	LOC110677788
XM_021849367	LOC110677788
XM_021849422	LOC110677788
XM_021849551	LOC5569934
XM_001658780	LOC5569934
XM_021849736	LOC5569932
XM_021849681	LOC5569932
XM_001658783	LOC5569932
XM_021849817	LOC5568402
XR_002501314	LOC110677934
XR_002501351	LOC110677954
XR_002501318	LOC110677947
XM_001658004	LOC5568406
XM_001658006	LOC5568404
XM_021850267	LOC5568405
XM_001658008	LOC5568403
XM_021850494	LOC5568409
XM_021850403	LOC5568409
XM_021850454	LOC5568409
XM_001658010	LOC5568408
XM_021850652	LOC5568410
XR_002498844	LOC110674416
XR_002501455	LOC110678108
XM_001659192	LOC5570648
XM_021838525	LOC110674258
XM_021850833	LOC5570649
XR_002501476	LOC5570647
XM_001659195	LOC5570650
XM_021851049	LOC5570652
XM_001659197	LOC5570651
XM_001659198	LOC5570653
XM_001659199	LOC5570654
XR_002498845	LOC110674417
XR_002498846	LOC110674417
XR_002501574	LOC110678399
XR_002498847	LOC110674418
XM_021851348	LOC5570655
XM_021851293	LOC5570655
XM_021851422	LOC110678464
XR_002501677	LOC110678505
XM_021838526	LOC110674259
XR_002501686	LOC110678524
XM_001659202	LOC5570658
XM_021851620	LOC5574019
XM_001661063	LOC5574022
XM_001661062	LOC5574018
XM_021851782	LOC5574018
XM_021851907	LOC5574017
XM_021851975	LOC110678717
XM_001661060	LOC5574016
XR_002502025	LOC5574015
XR_002502038	LOC5574015
XR_002502047	LOC5574015
XR_002502032	LOC5574015
XM_001661052	LOC5574015
XM_021852431	LOC5574015
XM_001661051	LOC5574015
XM_001661058	LOC5574015
XM_001661057	LOC5574015
XM_001661059	LOC5574015
XM_021852174	LOC5574015
XR_002498848	LOC110674419
XM_001661050	LOC5574013
XM_021838528	LOC110674260
XM_021852720	LOC5574012
XM_021852783	LOC5574012
XM_021852839	LOC5574012
XM_021852676	LOC5574012
XM_021852940	LOC5574020
XM_001661046	LOC5574011
XM_001659887	LOC5571804
XM_001659888	LOC5571804
XM_021853080	LOC110679098
XM_001659886	LOC5571801
XM_021853398	LOC5571806
XM_021853346	LOC5571806
XM_021853287	LOC5571806
XM_021853468	LOC5571806
XM_021853640	LOC110679299
XM_021853696	LOC110679299
XM_021838659	LOC110674420
XM_021838529	LOC110674261
XM_001659884	LOC5571803
XM_021853832	LOC5571799
XR_002502462	LOC5574416
XR_002502470	LOC5574416
XM_021854009	LOC5571798
XM_021854066	LOC5571798
XM_021854131	LOC5571798
XM_021854182	LOC5571798
XM_021854254	LOC5571798
XM_021854314	LOC5571798
XM_021838530	LOC110674262
XM_001659880	LOC5571800
XM_021854478	LOC110679546
XM_021854961	LOC5564965
XM_001649261	LOC5564963
XM_001649262	LOC5564964
XM_021854695	LOC110679581
XM_021854585	LOC110679564
XM_021855038	LOC5564969
XM_001660045	LOC5571991
XM_001660042	LOC5571990
XM_021855575	LOC5571990
XM_021855383	LOC5571990
XM_021855435	LOC5571990
XM_011494761	LOC5571990
XM_021855633	LOC5571990
XM_001660041	LOC5571989
XM_021855814	LOC5571988
XM_021855735	LOC5571988
XM_021838661	LOC110674421
XM_021855912	LOC5571987
XM_021838531	LOC110674263
XM_021855992	LOC5571986
XM_021856005	LOC5571981
XM_021856040	LOC5571981
XM_021856010	LOC5571981
XM_001660034	LOC5571981
XM_021856094	LOC5571981
XR_002502870	LOC110680389
XM_021856370	LOC5571983
XM_021856270	LOC5571983
XM_021856419	LOC5571983
XM_021856317	LOC5571983
XM_001660031	LOC5571976
XM_001660030	LOC5571978
XR_002498849	LOC110674422
XM_001660029	LOC5571977
XM_021856768	LOC5571980
XM_021856726	LOC5571980
XM_021856854	LOC5576059
XM_001664179	LOC5579136
XM_021857011	LOC5579133
XM_021857080	LOC110681295
XM_021857129	LOC110681295
XM_021838532	LOC110674264
XR_002498850	LOC110674423
XM_001654537	LOC5573413
XM_021857250	LOC5573412
XM_001654535	LOC5573411
XM_021857260	LOC5573411
XM_001654534	LOC5573410
XM_021857287	LOC5573409
XM_001654532	LOC5573408
XM_001654531	LOC5573407
XM_021857313	LOC5579020
XM_021857327	LOC5579020
XM_021857320	LOC5579020
XM_021857305	LOC5579020
XR_002503224	LOC110681497
XM_001659611	LOC5571382
XR_002498851	LOC110674424
XM_021857369	LOC110681501
XM_021857346	LOC110681500
XM_021857354	LOC110681500
XM_021857395	LOC5571379
XM_021857386	LOC5571379
XM_021857381	LOC5571379
XM_021857375	LOC5571379
XM_021857406	LOC5571384
XM_021857413	LOC5571384
XM_001656223	LOC5576828
XM_021857431	LOC5576828
XM_021857437	LOC5576828
XM_021857461	LOC5576066
XM_021857469	LOC5576066
XM_021857448	LOC5576066
XM_021857455	LOC5576066
XM_021857481	LOC5576066
XM_021857489	LOC5576066
XM_021857476	LOC5576066
XM_021857499	LOC5576072
XM_021857521	LOC5576067
XM_001662351	LOC5576071
XM_001662350	LOC5576070
XM_001658479	LOC5569438
XM_021857560	LOC110681527
XM_021857557	LOC110681527
XM_021857566	LOC110681527
XM_021857550	LOC110681527
XM_021857576	LOC23687681
XM_021857579	LOC23687681
XM_001648435	LOC5576062
XM_021857586	LOC5564154
XM_021857606	LOC5564154
XM_021857600	LOC5564154
XM_021857590	LOC5564154
XM_021857593	LOC5564154
XM_001648434	LOC5564153
XM_021857634	LOC5576074
XM_021857639	LOC5576074
XM_021857642	LOC5573487
XM_021857655	LOC5564534
XM_021857659	LOC5564534
XM_021857668	LOC5573489
XM_001648825	LOC5564532
XM_021857686	LOC110681571
XR_002503278	LOC110681577
XM_021857698	LOC5580025
XM_021857705	LOC5580025
XR_002503284	LOC110681582
XM_021857709	LOC5580026
XM_001653857	LOC5580024
XM_001653855	LOC5580023
XM_021837235	LOC5580021
XM_021837224	LOC5580021
XM_001653853	LOC5580020
XM_001653852	LOC5580019
XM_001653851	LOC5580019
XM_021837252	LOC5569128
XM_021837258	LOC5569128
XM_021837262	LOC5569128
XM_021837282	LOC5569126
XM_021837289	LOC5569126
XM_021837275	LOC5569126
XM_021837307	LOC5568968
XM_021837303	LOC5568968
XM_021837317	LOC5568968
XM_021837365	LOC5578654
XM_021837331	LOC5578654
XM_021837353	LOC5578654
XM_021837360	LOC5578654
XM_021837340	LOC5578654
XM_021837325	LOC5578654
XM_021837350	LOC5578654
XM_021837343	LOC5578654
XM_021837376	LOC5578654
XM_021837371	LOC5578654
XR_002498597	LOC110674047
XM_021837391	LOC5578653
XM_001663944	LOC5578653
XM_001663943	LOC5578652
XM_021837406	LOC5570123
XM_021837422	LOC5570124
XM_001653052	LOC5570121
XM_021837430	LOC5570119
XM_001653049	LOC5570118
XM_001656844	LOC5578310
XM_021837455	LOC5578311
XM_021837448	LOC110674067
XR_002498615	LOC110674069
XM_001653045	LOC5570115
XM_001653044	LOC5570114
XM_021837507	LOC23687938
XM_021837516	LOC23687938
XM_021837515	LOC23687938
XM_021837527	LOC23687938
XM_021837521	LOC23687938
XM_001656848	LOC5578306
XM_021837538	LOC5578307
XM_001653041	LOC5570111
XR_002498630	LOC110674083
XM_021837568	LOC5570110
XM_021837669	LOC5570105
XM_021837668	LOC5570105
XM_021837675	LOC5570105
XM_021837684	LOC5570105
XM_021837659	LOC5570105
XM_021837644	LOC5570105
XM_021837688	LOC5570105
XM_021837601	LOC5570105
XM_021837590	LOC5570105
XM_021837579	LOC5570105
XM_021837638	LOC5570105
XM_021837612	LOC5570105
XM_021837635	LOC5570105
XM_021837607	LOC5570105
XM_021837640	LOC5570105
XM_021837624	LOC5570105
XM_021837692	LOC5570105
XM_021837620	LOC5570105
XM_021837652	LOC5570105
XM_001653037	LOC5570108
XM_001653036	LOC5570106
XM_021837710	LOC5570106
XM_001653035	LOC5570103
XM_021837723	LOC5570104
XR_002498671	LOC110674104
XM_001663820	LOC5578405
XR_002498852	LOC110674425
XM_001653032	LOC5570107
XM_021837759	LOC5564358
XM_021837764	LOC5564358
XM_021837772	LOC5564358
XM_021837752	LOC5564358
XM_021837776	LOC5564358
XM_021837783	LOC5564358
XM_021837779	LOC5564358
XM_021837788	LOC5564358
XM_021837799	LOC5564358
XR_002498684	LOC110674118
XR_002498685	LOC110674121
XR_002498683	LOC110674117
XM_021838533	LOC5570838
XM_001652929	LOC5569755
XM_021837836	LOC5569753
XM_021837853	LOC110674125
XM_021837849	LOC110674125
XM_001652926	LOC5569752
XR_002498853	LOC110674426
XM_021837899	LOC5569750
XM_021837947	LOC5569750
XM_021837909	LOC5569750
XM_021837933	LOC5569750
XM_021837925	LOC5569750
XM_021837918	LOC5569750
XM_021837876	LOC5569750
XM_021837879	LOC5569750
XM_021837883	LOC5569750
XM_021837941	LOC5569750
XM_021837894	LOC5569750
XM_021837890	LOC5569750
XM_021838000	LOC5570746
XM_021837964	LOC5570746
XM_021837984	LOC5570746
XM_021837969	LOC5570746
XM_021838004	LOC5570746
XM_021837978	LOC5570746
XM_021837991	LOC5570746
XM_021837958	LOC5570746
XR_002498700	LOC110674161
XM_021838020	LOC5570747
XR_002498854	LOC110674427
XM_001659289	LOC5570754
XM_001659290	LOC5570751
XM_001659291	LOC5570752
XM_001659292	LOC5570749
XM_021838078	LOC5570755
XM_021838086	LOC5570756
XM_021838060	LOC5564370
XM_001648662	LOC5564370
XR_002498706	LOC110674167
XM_021838110	LOC5564375
XM_021838115	LOC5564375
XM_021838101	LOC5570748
XM_021838097	LOC5570748
XM_021838122	LOC5570753
XM_021838127	LOC5570760
XM_001648665	LOC5564369
XM_001648666	LOC5564365
XM_021838169	LOC5570763
XM_021838159	LOC5570763
XM_001659303	LOC5570763
XM_021838152	LOC5570764
XM_021838198	LOC5570765
XM_021838192	LOC5570765
XM_021838209	LOC5570765
XM_021838203	LOC5570765
XM_021838216	LOC5570767
XM_001659308	LOC5570768
XM_001659309	LOC5570769
XM_021838232	LOC5570770
XM_021838239	LOC5570771
XM_001659311	LOC5570771
XM_021838247	LOC5564984
XM_021838259	LOC110674206
XM_001649272	LOC5564988
XM_021838271	LOC5564988
XM_021838663	LOC110674428
XM_021838287	LOC5564999
XM_001663806	LOC5578393
XM_001649275	LOC5564982
XM_021838319	LOC5578395
XM_021838338	LOC5578392
XM_021838331	LOC5578392
XM_021838375	LOC5578392
XM_021838357	LOC5578392
XM_021838369	LOC5578392
XM_021838347	LOC5578392
XM_021838367	LOC5578392
XM_001663809	LOC5578392
XR_002498745	LOC110674223
XM_021838396	LOC110674225
XM_021838400	LOC110674225
XM_021838405	LOC110674225
XM_021838389	LOC5571232
XM_021838381	LOC5571232
XR_002498750	LOC110674228
XM_001653473	LOC5571226
XM_001653472	LOC5571226
XM_001653474	LOC5571226
XM_021838437	LOC5571226
XM_021838440	LOC110674232
XR_002498756	LOC110674236
XM_021838465	LOC110674241
XM_021838456	LOC5571233
XR_002498855	LOC110674429
XM_021838490	LOC5579161
XM_021838534	LOC5579161
XM_021838502	LOC5579161
XM_021838508	LOC5579161
XM_021838520	LOC5579161
XM_021838515	LOC5579161
XM_021838482	LOC5579161
XM_021838538	LOC5579161
XM_021838494	LOC5579161
XM_021838527	LOC5579161
XM_021838472	LOC5579160
XM_001657717	LOC5567951
XR_002498774	LOC110674276
XR_002498776	LOC5564206
XR_002498775	LOC5564206
XM_021838597	LOC5564206
XM_021838557	LOC5564206
XM_021838563	LOC5564206
XM_021838579	LOC5564206
XM_021838567	LOC5564206
XM_021838574	LOC5564206
XM_021838583	LOC5564206
XM_021838588	LOC5564206
XM_021838620	LOC5572787
XM_021838605	LOC5572787
XM_021838613	LOC5572787
XM_021838631	LOC23687616
XM_021838627	LOC23687616
XM_021838535	LOC110674265
XM_021838637	LOC110674341
XM_021838641	LOC110674346
XM_021838643	LOC5572394
XR_002498806	LOC5572392
XM_021838648	LOC5572392
XR_002498824	LOC110674389
XR_002498814	LOC110674382
XM_021838688	LOC5572391
XM_021838682	LOC5572391
XM_021838679	LOC5572391
XM_021838678	LOC5572391
XM_021838674	LOC5572391
XM_021838670	LOC5572391
XM_021838668	LOC5572391
XM_021838666	LOC5572391
XM_021838664	LOC5572391
XM_021838662	LOC5572391
XM_021838660	LOC5572391
XM_021838658	LOC5572391
XM_021838657	LOC5572391
XM_001653995	LOC5572391
XM_021838690	LOC5572395
XR_002498856	LOC110674430
XM_001653993	LOC5572390
XM_021838695	LOC5577441
XM_021838693	LOC5577441
XM_021838694	LOC5577441
XM_021838692	LOC5577441
XR_002498990	LOC110674560
XM_021838708	LOC110674569
XM_021838698	LOC110674569
XM_021838699	LOC110674569
XM_021838702	LOC110674569
XM_021838705	LOC110674569
XM_021838700	LOC110674569
XM_021838714	LOC110674619
XM_021838716	LOC110674619
XM_021838713	LOC110674619
XM_021838721	LOC110674619
XM_021838722	LOC110674619
XM_021838724	LOC110674619
XR_002498857	LOC110674431
XM_001653991	LOC5572384
XM_001653989	LOC5572383
XM_011495210	LOC5572383
XM_001653990	LOC5572383
XM_001653986	LOC5572387
XM_001653985	LOC5572387
XM_011495211	LOC5572387
XR_002499118	LOC110674707
XM_001653987	LOC5572388
XM_001653983	LOC5572386
XM_021838771	LOC110674715
XM_021838773	LOC110674715
XM_021838803	LOC110674718
XM_021838795	LOC110674718
XM_021838790	LOC110674718
XM_021838791	LOC110674718
XM_021838780	LOC110674718
XM_021838786	LOC110674718
XM_021838792	LOC110674718
XM_021838818	LOC5564150
XM_021838837	LOC5564151
XM_021838832	LOC5564151
XM_021838827	LOC5564151
XM_021838865	LOC5564151
XM_021838845	LOC5564151
XM_021838856	LOC5564151
XM_021838849	LOC5564151
XM_021838842	LOC5564151
XR_002499149	LOC110674737
XR_002498858	LOC110674432
XM_021838883	LOC110674739
XM_001663767	LOC5578291
XR_002499167	LOC5578290
XM_021838938	LOC5578290
XM_021838945	LOC5578290
XM_021838906	LOC5578290
XM_021838928	LOC5578290
XM_021839004	LOC5578290
XM_021839007	LOC5578290
XM_021838953	LOC5578290
XM_021838917	LOC5578290
XM_021839001	LOC5578290
XM_021838983	LOC5578290
XM_021838968	LOC5578290
XM_021838962	LOC5578290
XM_021838977	LOC5578290
XM_021838994	LOC5578290
XM_021839015	LOC5578290
XR_002499168	LOC110674756
XM_001663770	LOC5578292
XM_021839038	LOC110674761
XM_021839034	LOC110674761
XM_021839056	LOC110674761
XM_021839045	LOC110674761
XM_021839052	LOC110674761
XM_001661166	LOC5574144
XM_001661165	LOC5574145
XM_021839116	LOC110674783
XM_021839108	LOC110674783
XM_021839072	LOC110674773
XM_021839065	LOC110674773
